"","site.code","session","site.accession","tree.accession","id","crowngroup","subplot","rep","species","count","max","min","height.diff","value_dirichlet","vert.density"
"59","DBUR","4","DBUR004","DBUR07245",9182,"2","7","DBUR004-7","BFF",13,15.5,12.9,2.6,18.190630278028,0.274866781611156
"60","DBUR","4","DBUR004","DBUR07251",9188,"2","7","DBUR004-7","BFF",17,15.8,13.6,2.2,24.835161930919,0.311142433810851
"61","DBUR","4","DBUR004","DBUR08258",9195,"2","8","DBUR004-8","BFF",13,14.7,12.5,2.2,4.32036324,1.36773011453799
"62","DBUR","4","DBUR004","DBUR08265",9202,"2","8","DBUR004-8","BFF",16,15.4,12.8,2.6,25.6429424824615,0.23998205970532
"63","DBUR","4","DBUR004","DBUR08267",9204,"2","8","DBUR004-8","BFF",7,13.6,11.7,1.9,25.143565495419,0.146526972357482
"64","DBUR","4","DBUR004","DBUR08284",9220,"2","8","DBUR004-8","BFF",6,13.8,11.1,2.7,31.929665485177,0.0695974163354096
"65","DBUR","5","DBUR005","DBUR06202",11662,"2","6","DBUR005-6","BFF",8,15,9.5,5.5,23.812388344715,0.0610835600985939
"66","DBUR","5","DBUR005","DBUR06206",11666,"2","6","DBUR005-6","BFF",6,13.1,10.1,3,7.9580062625,0.251319229217558
"67","DBUR","5","DBUR005","DBUR06220",11679,"2","6","DBUR005-6","BFF",3,10.2,8,2.2,16.970184358482,0.0803548349758967
"68","DBUR","5","DBUR005","DBUR06223",11682,"2","6","DBUR005-6","BFF",3,13.9,12.8,1.1,15.25448976379,0.178784919686172
"69","DBUR","5","DBUR005","DBUR07242",11701,"2","7","DBUR005-7","BFF",6,14.8,11.9,2.9,14.765598472293,0.140120667721237
"70","DBUR","5","DBUR005","DBUR07243",11702,"2","7","DBUR005-7","BFF",12,13.5,12.1,1.4,18.861399964453,0.454442861483381
"71","DBUR","5","DBUR005","DBUR07245",11704,"2","7","DBUR005-7","BFF",6,15.7,13.9,1.8,18.190630278028,0.183244521074104
"72","DBUR","5","DBUR005","DBUR07251",11710,"2","7","DBUR005-7","BFF",4,15.7,13.8,1.9,24.835161930919,0.0847694556512535
"73","DBUR","6","DBUR006","DBUR06202",14184,"2","6","DBUR006-6","BFF",6,13.5,9.7,3.8,23.812388344715,0.0663078119491315
"74","DBUR","6","DBUR006","DBUR06206",14188,"2","6","DBUR006-6","BFF",8,13.3,11.2,2.1,7.9580062625,0.478703293747729
"75","DBUR","6","DBUR006","DBUR06223",14204,"2","6","DBUR006-6","BFF",11,13.7,12.6,1.1,15.25448976379,0.655544705515964
"76","DBUR","6","DBUR006","DBUR07242",14223,"2","7","DBUR006-7","BFF",12,14.4,12.2,2.2,14.765598472293,0.369409033083262
"77","DBUR","6","DBUR006","DBUR07243",14224,"2","7","DBUR006-7","BFF",12,13.7,12,1.7,18.861399964453,0.374247062398079
"78","DBUR","6","DBUR006","DBUR07245",14226,"2","7","DBUR006-7","BFF",11,15.1,13.4,1.7,18.190630278028,0.355709952673261
"79","DBUR","6","DBUR006","DBUR07251",14232,"2","7","DBUR006-7","BFF",8,15.5,13.4,2.1,24.835161930919,0.153392348321316
"80","DBUR","7","DBUR007","DBUR06202",16706,"2","6","DBUR007-6","BFF",9,19.1,16.6,2.5,23.812388344715,0.15118181124402
"81","DBUR","7","DBUR007","DBUR06206",16710,"2","6","DBUR007-6","BFF",2,13.9,12.2,1.7,7.9580062625,0.147834840716211
"82","DBUR","7","DBUR007","DBUR06220",16723,"2","6","DBUR007-6","BFF",2,13.2,11.5,1.7,16.970184358482,0.069325739979205
"83","DBUR","7","DBUR007","DBUR07242",16745,"2","7","DBUR007-7","BFF",1,10.2,10.2,0,14.765598472293,NA
"84","DBUR","7","DBUR007","DBUR07243",16746,"2","7","DBUR007-7","BFF",2,13.4,11.9,1.5,18.861399964453,0.0706911117863038
"85","DBUR","7","DBUR007","DBUR08258",16761,"2","8","DBUR007-8","BFF",1,25.6,25.6,0,4.32036324,NA
"86","DBUR","7","DBUR007","DBUR08265",16768,"2","8","DBUR007-8","BFF",1,13.3,13.3,0,25.6429424824615,NA
"87","DBUR","7","DBUR007","DBUR08267",16770,"2","8","DBUR007-8","BFF",1,13.9,13.9,0,25.143565495419,NA
"88","DBUR","7","DBUR007","DBUR09307",16809,"2","9","DBUR007-9","BFF",1,13.4,13.4,0,17.1430621859555,NA
"89","DBUR","10","DBUR010","DBUR06202",24272,"2","6","DBUR010-6","BFF",4,15.8,13.7,2.1,23.812388344715,0.0799903763195871
"90","DBUR","10","DBUR010","DBUR06206",24276,"2","6","DBUR010-6","BFF",4,16.1,15.2,0.900000000000002,7.9580062625,0.558487176039017
"91","DBUR","10","DBUR010","DBUR06223",24292,"2","6","DBUR010-6","BFF",7,17,15.4,1.6,15.25448976379,0.286800808663234
"92","DBUR","10","DBUR010","DBUR07242",24311,"2","7","DBUR010-7","BFF",11,16.5,14.8,1.7,14.765598472293,0.438220519637988
"93","DBUR","10","DBUR010","DBUR07245",24314,"2","7","DBUR010-7","BFF",14,17,15.5,1.5,18.190630278028,0.513084659007491
"94","DBUR","10","DBUR010","DBUR07251",24320,"2","7","DBUR010-7","BFF",19,17.6,15.3,2.3,24.835161930919,0.332627972718505
"95","DBUR","10","DBUR010","DBUR08258",24327,"2","8","DBUR010-8","BFF",21,18.5,14.7,3.8,4.32036324,1.27913221238168
"96","DBUR","10","DBUR010","DBUR08265",24334,"2","8","DBUR010-8","BFF",24,16.9,13.2,3.7,25.6429424824615,0.252954062932634
"97","DBUR","10","DBUR010","DBUR08284",24352,"2","8","DBUR010-8","BFF",20,18,14.2,3.8,31.929665485177,0.164835986057549
"98","DBUR","11","DBUR011","DBUR02062",26654,"2","2","DBUR011-2","BFF",13,16.1,14.9,1.2,9.343606882802,1.159438048841
"99","DBUR","11","DBUR011","DBUR02065",26657,"2","2","DBUR011-2","BFF",14,14.1,13.3,0.799999999999999,18.5356294996325,0.944127632695021
"100","DBUR","11","DBUR011","DBUR02071",26663,"2","2","DBUR011-2","BFF",9,22.7,19.3,3.4,17.346228780698,0.152601401549305
"101","DBUR","12","DBUR012","DBUR02062",29176,"2","2","DBUR012-2","BFF",10,16.1,14.6,1.5,9.343606882802,0.71350033774831
"102","DBUR","12","DBUR012","DBUR06202",29316,"2","6","DBUR012-6","BFF",10,15.3,14,1.3,23.812388344715,0.323038058213717
"103","DBUR","12","DBUR012","DBUR06206",29320,"2","6","DBUR012-6","BFF",15,16.8,14.7,2.1,7.9580062625,0.897568675776993
"104","DBUR","12","DBUR012","DBUR06220",29333,"2","6","DBUR012-6","BFF",5,16.5,15.9,0.6,16.970184358482,0.491057324852702
"105","DBUR","12","DBUR012","DBUR06223",29336,"2","6","DBUR012-6","BFF",15,17.1,13.3,3.8,15.25448976379,0.258767646914196
"106","DBUR","12","DBUR012","DBUR07242",29355,"2","7","DBUR012-7","BFF",13,16.5,13.2,3.3,14.765598472293,0.266795412782356
"107","DBUR","12","DBUR012","DBUR07243",29356,"2","7","DBUR012-7","BFF",5,15.2,14.2,1,18.861399964453,0.265091669198639
"108","DBUR","12","DBUR012","DBUR07245",29358,"2","7","DBUR012-7","BFF",5,16.2,15,1.2,18.190630278028,0.22905565134263
"109","DBUR","12","DBUR012","DBUR07251",29364,"2","7","DBUR012-7","BFF",10,17.5,14.2,3.3,24.835161930919,0.122016640710138
"110","DBUR","13","DBUR013","DBUR05173",31809,"1","5","DBUR013-5","BFF",10,19.1,16.2,2.9,199,0.0173280194073817
"111","DBUR","13","DBUR013","DBUR05179",31815,"2","5","DBUR013-5","BFF",3,15.8,15.5,0.300000000000001,15.9200860136635,0.628137309774421
"112","DBUR","13","DBUR013","DBUR05181",31817,"2","5","DBUR013-5","BFF",2,16.2,16,0.199999999999999,7.678573504336,1.302325229335
"113","DBUR","13","DBUR013","DBUR05193",31829,"2","5","DBUR013-5","BFF",6,15.2,14.7,0.5,2.229159580518,5.38319468237061
"114","DBUR","13","DBUR013","DBUR06202",31838,"2","6","DBUR013-6","BFF",16,15.9,14.2,1.7,23.812388344715,0.395246565343842
"115","DBUR","13","DBUR013","DBUR06206",31842,"2","6","DBUR013-6","BFF",18,17.2,14,3.2,7.9580062625,0.706835332174382
"116","DBUR","13","DBUR013","DBUR06223",31858,"2","6","DBUR013-6","BFF",13,17.7,15.6,2.1,15.25448976379,0.40581338912893
"117","DBUR","13","DBUR013","DBUR07242",31877,"2","7","DBUR013-7","BFF",10,16.2,14,2.2,14.765598472293,0.307840860902719
"118","DBUR","13","DBUR013","DBUR07243",31878,"2","7","DBUR013-7","BFF",2,15.7,14.5,1.2,18.861399964453,0.0883638897328798
"119","DBUR","13","DBUR013","DBUR07245",31880,"2","7","DBUR013-7","BFF",9,16.7,14.8,1.9,18.190630278028,0.260400108894779
"120","DBUR","13","DBUR013","DBUR07251",31886,"2","7","DBUR013-7","BFF",4,16.4,13.9,2.5,24.835161930919,0.0644247862949527
"121","DBUR","13","DBUR013","DBUR08258",31893,"2","8","DBUR013-8","BFF",21,17.9,15.5,2.4,4.32036324,2.02529266960433
"122","DBUR","13","DBUR013","DBUR08265",31900,"2","8","DBUR013-8","BFF",13,17.2,15.8,1.4,25.6429424824615,0.362115786519635
"123","DCAN","2","DCAN002","DCAN01024",3444,"1","1","DCAN002-1","BFF",36,34.1,13.9,20.2,199,0.00895566943629036
"124","DCAN","2","DCAN002","DCAN02109",3529,"1","2","DCAN002-2","BFF",27,21.2,12.6,8.6,199,0.0157765572046278
"125","DCAN","2","DCAN002","DCAN03165",3585,"1","3","DCAN002-3","BFF",9,24.8,20.1,4.7,199,0.00962258099005667
"126","DCAN","2","DCAN002","DCAN04197",3617,"1","4","DCAN002-4","BFF",37,14.2,11.3,2.9,199,0.0641136718073125
"127","DCAN","2","DCAN002","DCAN10453",3872,"1","10","DCAN002-10","BFF",22,21,17.8,3.2,199,0.0345477386934673
"128","DCAN","4","DCAN004","DCAN01023",8487,"1","1","DCAN004-1","BFF",6,21.1,19.4,1.7,199,0.0177357375110848
"129","DCAN","4","DCAN004","DCAN01024",8488,"1","1","DCAN004-1","BFF",5,19.5,18.7,0.800000000000001,199,0.0314070351758794
"130","DCAN","4","DCAN004","DCAN02068",8532,"1","2","DCAN004-2","BFF",7,22.1,20.4,1.7,199,0.0206916937629323
"131","DCAN","4","DCAN004","DCAN02090",8554,"2","2","DCAN004-2","BFF",3,10.6,10.3,0.299999999999999,12.248516303339,0.816425414502979
"132","DCAN","4","DCAN004","DCAN03165",8629,"1","3","DCAN004-3","BFF",7,20.5,18.9,1.6,199,0.0219849246231156
"133","DCAN","4","DCAN004","DCAN04224",8688,"1","4","DCAN004-4","BFF",6,19.2,17.3,1.9,199,0.0158688177730759
"134","DCAN","4","DCAN004","DCAN05268",8732,"1","5","DCAN004-5","BFF",19,15.1,13.2,1.9,199,0.050251256281407
"135","DCAN","4","DCAN004","DCAN09412",8875,"1","9","DCAN004-9","BFF",7,16.4,15.6,0.799999999999999,199,0.0439698492462312
"136","DCAN","4","DCAN004","DCAN10453",8916,"1","10","DCAN004-10","BFF",4,14.5,12.2,2.3,199,0.00873934891850557
"137","DCAN","4","DCAN004","DCAN10460",8923,"1","10","DCAN004-10","BFF",7,15.2,14.3,0.899999999999999,199,0.0390843104410944
"138","DCAN","5","DCAN005","DCAN01023",11009,"1","1","DCAN005-1","BFF",40,24.7,21.1,3.6,199,0.0558347292015634
"139","DCAN","5","DCAN005","DCAN01024",11010,"1","1","DCAN005-1","BFF",8,17.2,15.3,1.9,199,0.0211584236974346
"140","DCAN","5","DCAN005","DCAN02109",11095,"1","2","DCAN005-2","BFF",56,19.8,17.6,2.2,199,0.127912288716309
"141","DCAN","5","DCAN005","DCAN03165",11151,"1","3","DCAN005-3","BFF",11,14.2,12.6,1.6,199,0.0345477386934673
"142","DCAN","5","DCAN005","DCAN04197",11183,"1","4","DCAN005-4","BFF",37,22,16.3,5.7,199,0.0326192365335449
"143","DCAN","5","DCAN005","DCAN05268",11254,"1","5","DCAN005-5","BFF",21,26.1,13.7,12.4,199,0.00851029340249635
"144","DCAN","5","DCAN005","DCAN05275",11261,"1","5","DCAN005-5","BFF",108,23,12.6,10.4,199,0.052183996907615
"145","DCAN","5","DCAN005","DCAN10453",11438,"1","10","DCAN005-10","BFF",10,17.4,15.8,1.6,199,0.0314070351758794
"146","DCAN","5","DCAN005","DCAN10460",11445,"1","10","DCAN005-10","BFF",3,19.2,16.9,2.3,199,0.00655451168887918
"147","DCAN","6","DCAN006","DCAN01023",13531,"1","1","DCAN006-1","BFF",38,13.5,11.9,1.6,199,0.119346733668342
"148","DCAN","6","DCAN006","DCAN01024",13532,"1","1","DCAN006-1","BFF",28,14.9,13.4,1.5,199,0.0938023450586265
"149","DCAN","6","DCAN006","DCAN02109",13617,"1","2","DCAN006-2","BFF",52,32.9,24,8.9,199,0.029360284568912
"150","DCAN","6","DCAN006","DCAN03165",13673,"1","3","DCAN006-3","BFF",14,12.6,11.2,1.4,199,0.050251256281407
"151","DCAN","6","DCAN006","DCAN03183",13691,"2","3","DCAN006-3","BFF",23,12.5,10.3,2.2,26.4988078534775,0.394528897765998
"152","DCAN","6","DCAN006","DCAN04197",13705,"1","4","DCAN006-4","BFF",35,12.9,11.7,1.2,199,0.146566164154104
"153","DCAN","6","DCAN006","DCAN04224",13732,"1","4","DCAN006-4","BFF",27,20.3,15.9,4.4,199,0.0308359981726816
"154","DCAN","6","DCAN006","DCAN05268",13776,"1","5","DCAN006-5","BFF",27,13.5,5.7,7.8,199,0.0173946656358717
"155","DCAN","6","DCAN006","DCAN10453",13960,"1","10","DCAN006-10","BFF",13,14.6,12.4,2.2,199,0.029693924166286
"156","DCAN","6","DCAN006","DCAN10460",13967,"1","10","DCAN006-10","BFF",29,18.9,14.8,4.1,199,0.0355435715161172
"157","DCAN","8","DCAN008","DCAN01023",18575,"1","1","DCAN008-1","BFF",13,21.4,16.8,4.6,199,0.0142014419925716
"158","DCAN","8","DCAN008","DCAN01024",18576,"1","1","DCAN008-1","BFF",15,17.2,15,2.2,199,0.0342622201918684
"159","DCAN","8","DCAN008","DCAN02068",18620,"1","2","DCAN008-2","BFF",4,21,17.9,3.1,199,0.00648403306856865
"160","DCAN","8","DCAN008","DCAN03134",18686,"1","3","DCAN008-3","BFF",5,21.7,18.1,3.6,199,0.00697934115019543
"161","DCAN","8","DCAN008","DCAN05268",18820,"1","5","DCAN008-5","BFF",22,22.6,14.3,8.3,199,0.0133196100986862
"162","DCAN","8","DCAN008","DCAN05275",18827,"1","5","DCAN008-5","BFF",3,20,17.9,2.1,199,0.00717875089734386
"163","DCAN","8","DCAN008","DCAN05279",18831,"2","5","DCAN008-5","BFF",6,13.1,12.7,0.4,14.0069267433735,1.07089872566773
"164","DCAN","8","DCAN008","DCAN09412",18963,"1","9","DCAN008-9","BFF",4,18,17.1,0.899999999999999,199,0.0223338916806254
"165","DCAN","8","DCAN008","DCAN10453",19004,"1","10","DCAN008-10","BFF",6,13,12.7,0.300000000000001,199,0.100502512562814
"166","DCAN","8","DCAN008","DCAN10458",19009,"2","10","DCAN008-10","BFF",12,11.4,8.7,2.7,50.307496156593,0.0883455704217547
"167","DCAN","8","DCAN008","DCAN10460",19011,"1","10","DCAN008-10","BFF",28,15.9,14.3,1.6,199,0.0879396984924623
"168","DCAN","9","DCAN009","DCAN01024",21098,"1","1","DCAN009-1","BFF",21,16.8,14.3,2.5,199,0.0422110552763819
"169","DCAN","9","DCAN009","DCAN01037",21111,"2","1","DCAN009-1","BFF",7,15.4,13.6,1.8,14.31190783548,0.271724003088402
"170","DCAN","9","DCAN009","DCAN03165",21239,"1","3","DCAN009-3","BFF",9,21.4,18.9,2.5,199,0.0180904522613065
"171","DCAN","9","DCAN009","DCAN04224",21298,"1","4","DCAN009-4","BFF",22,21.1,17.2,3.9,199,0.0283468625177168
"172","DCAN","9","DCAN009","DCAN05268",21342,"1","5","DCAN009-5","BFF",42,20.3,15.2,5.1,199,0.0413833875258646
"173","DCAN","9","DCAN009","DCAN05275",21349,"1","5","DCAN009-5","BFF",15,19.4,17.1,2.3,199,0.0327725584443959
"174","DCAN","9","DCAN009","DCAN05279",21353,"2","5","DCAN009-5","BFF",10,14.6,12.2,2.4,14.0069267433735,0.297471868241037
"175","DCAN","9","DCAN009","DCAN10458",21531,"2","10","DCAN009-10","BFF",18,10.3,8.3,2,50.307496156593,0.178899780104053
"176","DCAN","9","DCAN009","DCAN10460",21533,"1","10","DCAN009-10","BFF",27,15.7,13.2,2.5,199,0.0542713567839196
"177","DCAN","9","DCAN009","DCAN10461",21534,"2","10","DCAN009-10","BFF",5,11.1,8.4,2.7,43.6867046664275,0.0423893691683037
"178","DCLU","1","DCLU001","DCLU01001",1700,"2","1","DCLU001-1","BFF",21,30.1,22.9,7.2,71.4041170674975,0.0408473178641727
"179","DCLU","1","DCLU001","DCLU01006",1705,"2","1","DCLU001-1","BFF",16,24.2,20.5,3.7,14.8703382541135,0.29080201475095
"180","DCLU","1","DCLU001","DCLU01007",1706,"2","1","DCLU001-1","BFF",4,24.5,22.3,2.2,7.873458442161,0.230925435313886
"181","DCLU","1","DCLU001","DCLU02050",1749,"2","2","DCLU001-2","BFF",23,21.5,19.4,2.1,14.485964929103,0.756068443212719
"182","DCLU","1","DCLU001","DCLU04091",1790,"2","4","DCLU001-4","BFF",1,20.9,20.9,0,27.4194089399305,NA
"183","DCLU","1","DCLU001","DCLU05126",1825,"1","5","DCLU001-5","BFF",1,28.2,28.2,0,199,NA
"184","DCLU","1","DCLU001","DCLU05127",1826,"1","5","DCLU001-5","BFF",8,25.1,21.7,3.4,199,0.0118238250073899
"185","DCLU","1","DCLU001","DCLU05130",1829,"2","5","DCLU001-5","BFF",2,19.9,19.9,0,4.9403624827235,NA
"186","DCLU","1","DCLU001","DCLU05154",1853,"2","5","DCLU001-5","BFF",1,19.3,19.3,0,19.059203820855,NA
"187","DCLU","1","DCLU001","DCLU06192",1891,"1","6","DCLU001-6","BFF",6,25.2,22.2,3,199,0.0100502512562814
"188","DCLU","1","DCLU001","DCLU06196",1895,"1","6","DCLU001-6","BFF",9,21.5,20.8,0.699999999999999,199,0.0646087580760948
"189","DCLU","1","DCLU001","DCLU08242",1941,"1","8","DCLU001-8","BFF",5,28.9,24,4.9,199,0.00512767921238847
"190","DCLU","1","DCLU001","DCLU08253",1952,"2","8","DCLU001-8","BFF",14,27.3,24,3.3,13.705459373723,0.309542652073238
"191","DCLU","1","DCLU001","DCLU08255",1954,"1","8","DCLU001-8","BFF",2,23.4,21.9,1.5,199,0.0067001675041876
"192","DCLU","2","DCLU002","DCLU01001",4222,"2","1","DCLU002-1","BFF",48,58.4,48.1,10.3,71.4041170674975,0.065265062662312
"193","DCLU","2","DCLU002","DCLU01006",4227,"2","1","DCLU002-1","BFF",4,25.9,24.3,1.6,14.8703382541135,0.168119914777893
"194","DCLU","2","DCLU002","DCLU01013",4234,"2","1","DCLU002-1","BFF",1,19.6,19.6,0,8.484433895025,NA
"195","DCLU","2","DCLU002","DCLU02044",4265,"1","2","DCLU002-2","BFF",6,24.1,23.6,0.5,199,0.0603015075376884
"196","DCLU","2","DCLU002","DCLU02050",4271,"2","2","DCLU002-2","BFF",7,21,19.3,1.7,14.485964929103,0.284250795785856
"197","DCLU","2","DCLU002","DCLU03074",4295,"2","3","DCLU002-3","BFF",14,21.3,19,2.3,13.232108022876,0.460014119535288
"198","DCLU","2","DCLU002","DCLU03087",4308,"2","3","DCLU002-3","BFF",7,24.4,17.7,6.7,22.2969864650405,0.0468572791682451
"199","DCLU","2","DCLU002","DCLU04091",4312,"2","4","DCLU002-4","BFF",12,28.3,17.6,10.7,27.4194089399305,0.0409015135796595
"200","DCLU","2","DCLU002","DCLU04098",4319,"2","4","DCLU002-4","BFF",1,19.9,19.9,0,21.1048615561955,NA
"201","DCLU","2","DCLU002","DCLU04100",4321,"1","4","DCLU002-4","BFF",15,22.4,20.1,2.3,199,0.0327725584443959
"202","DCLU","2","DCLU002","DCLU05126",4347,"1","5","DCLU002-5","BFF",3,25.7,20.2,5.5,199,0.00274097761534947
"203","DCLU","2","DCLU002","DCLU05130",4351,"2","5","DCLU002-5","BFF",33,34.6,22.9,11.7,4.9403624827235,0.570912120391203
"204","DCLU","2","DCLU002","DCLU05148",4369,"3","5","DCLU002-5","BFF",4,24.2,21.1,3.1,14.7334538183655,0.0875777395139185
"205","DCLU","2","DCLU002","DCLU05154",4375,"2","5","DCLU002-5","BFF",19,30.7,15.7,15,19.059203820855,0.0664595792443676
"206","DCLU","2","DCLU002","DCLU06192",4413,"1","6","DCLU002-6","BFF",8,24.7,21.3,3.4,199,0.0118238250073899
"207","DCLU","2","DCLU002","DCLU06196",4417,"1","6","DCLU002-6","BFF",5,23.7,20.2,3.5,199,0.00717875089734386
"208","DCLU","2","DCLU002","DCLU07210",4431,"1","7","DCLU002-7","BFF",10,22.4,20.1,2.3,199,0.021848372296264
"209","DCLU","2","DCLU002","DCLU08255",4476,"1","8","DCLU002-8","BFF",9,28.9,22.4,6.5,199,0.00695786625434867
"210","DCLU","2","DCLU002","DCLU09286",4507,"2","9","DCLU002-9","BFF",13,22.9,20.2,2.7,26.649059701675,0.180674848145287
"211","DCLU","2","DCLU002","DCLU09294",4515,"1","9","DCLU002-9","BFF",4,21.6,21.3,0.300000000000001,199,0.0670016750418759
"212","DCLU","2","DCLU002","DCLU09303",4524,"2","9","DCLU002-9","BFF",10,22.7,22.1,0.599999999999998,19.362733066104,0.860760028543855
"213","DCLU","3","DCLU003","DCLU01001",6744,"2","1","DCLU003-1","BFF",16,28.1,25.1,3,71.4041170674975,0.0746922383802014
"214","DCLU","3","DCLU003","DCLU03087",6830,"2","3","DCLU003-3","BFF",11,25.1,18.9,6.2,22.2969864650405,0.0795710017211904
"215","DCLU","3","DCLU003","DCLU03088",6831,"2","3","DCLU003-3","BFF",6,19.2,17.1,2.1,31.725981725018,0.0900568777321654
"216","DCLU","3","DCLU003","DCLU04091",6834,"2","4","DCLU003-4","BFF",28,24.2,21.1,3.1,27.4194089399305,0.329411114743709
"217","DCLU","3","DCLU003","DCLU04100",6843,"1","4","DCLU003-4","BFF",7,19.5,18.9,0.600000000000001,199,0.0586264656616414
"218","DCLU","3","DCLU003","DCLU04116",6859,"1","4","DCLU003-4","BFF",9,21.2,18.8,2.4,199,0.0188442211055276
"219","DCLU","3","DCLU003","DCLU05126",6869,"1","5","DCLU003-5","BFF",12,22.7,20.7,2,199,0.0301507537688442
"220","DCLU","3","DCLU003","DCLU05127",6870,"1","5","DCLU003-5","BFF",2,21.5,21.3,0.199999999999999,199,0.0502512562814072
"221","DCLU","3","DCLU003","DCLU05130",6873,"2","5","DCLU003-5","BFF",15,22.4,20.9,1.5,4.9403624827235,2.02414297229608
"222","DCLU","3","DCLU003","DCLU05148",6891,"3","5","DCLU003-5","BFF",5,22.7,20.1,2.6,14.7334538183655,0.130524515621706
"223","DCLU","3","DCLU003","DCLU05154",6897,"2","5","DCLU003-5","BFF",18,20.9,18.7,2.2,19.059203820855,0.429284363540174
"224","DCLU","3","DCLU003","DCLU06188",6931,"2","6","DCLU003-6","BFF",1,18.7,18.7,0,9.685643672666,NA
"225","DCLU","3","DCLU003","DCLU06192",6935,"1","6","DCLU003-6","BFF",5,22.3,20.9,1.4,199,0.0179468772433596
"226","DCLU","3","DCLU003","DCLU06196",6939,"1","6","DCLU003-6","BFF",2,21.3,19.7,1.6,199,0.00628140703517587
"227","DCLU","3","DCLU003","DCLU07210",6953,"1","7","DCLU003-7","BFF",8,20.9,19.7,1.2,199,0.033500837520938
"228","DCLU","3","DCLU003","DCLU07214",6957,"2","7","DCLU003-7","BFF",2,19.3,18.8,0.5,21.4546880010155,0.186439439241003
"229","DCLU","3","DCLU003","DCLU07239",6982,"1","7","DCLU003-7","BFF",8,20.3,18.5,1.8,199,0.0223338916806253
"230","DCLU","3","DCLU003","DCLU08242",6985,"1","8","DCLU003-8","BFF",8,19.7,19,0.699999999999999,199,0.0574300071787509
"231","DCLU","3","DCLU003","DCLU09286",7029,"2","9","DCLU003-9","BFF",7,21.3,18.9,2.4,26.649059701675,0.109447263780318
"232","DCLU","3","DCLU003","DCLU09287",7030,"2","9","DCLU003-9","BFF",9,22.8,22.3,0.5,22.2851413786375,0.807713071870155
"233","DCLU","3","DCLU003","DCLU09294",7037,"1","9","DCLU003-9","BFF",4,21.9,21.3,0.599999999999998,199,0.0335008375209381
"234","DCLU","3","DCLU003","DCLU09303",7046,"2","9","DCLU003-9","BFF",4,19.8,18.7,1.1,19.362733066104,0.187802188045931
"235","DCLU","3","DCLU003","DCLU10319",7062,"2","10","DCLU003-10","BFF",4,18.2,17.8,0.399999999999999,12.5274640410225,0.798246154788709
"236","DCLU","3","DCLU003","DCLU10324",7067,"2","10","DCLU003-10","BFF",6,17.9,17.5,0.399999999999999,19.2787529348715,0.778058624988548
"237","DCLU","4","DCLU004","DCLU01001",9266,"2","1","DCLU004-1","BFF",15,28.3,25.7,2.6,71.4041170674975,0.0807968924785833
"238","DCLU","4","DCLU004","DCLU04091",9356,"2","4","DCLU004-4","BFF",21,23.8,19.6,4.2,27.4194089399305,0.182352581375982
"239","DCLU","4","DCLU004","DCLU04098",9363,"2","4","DCLU004-4","BFF",9,20.7,18.5,2.2,21.1048615561955,0.193837286258254
"240","DCLU","4","DCLU004","DCLU04100",9365,"1","4","DCLU004-4","BFF",7,20.3,18,2.3,199,0.0152938606073847
"241","DCLU","4","DCLU004","DCLU04116",9381,"1","4","DCLU004-4","BFF",8,21.7,18.6,3.1,199,0.0129680661371373
"242","DCLU","4","DCLU004","DCLU05126",9391,"1","5","DCLU004-5","BFF",7,22.7,20.3,2.4,199,0.0146566164154104
"243","DCLU","4","DCLU004","DCLU05127",9392,"1","5","DCLU004-5","BFF",3,21.6,21,0.600000000000001,199,0.0251256281407035
"244","DCLU","4","DCLU004","DCLU05130",9395,"2","5","DCLU004-5","BFF",16,22.9,20.1,2.8,4.9403624827235,1.15665312702633
"245","DCLU","4","DCLU004","DCLU05148",9413,"3","5","DCLU004-5","BFF",2,22.4,22.3,0.0999999999999979,14.7334538183655,1.35745496246577
"246","DCLU","4","DCLU004","DCLU05154",9419,"2","5","DCLU004-5","BFF",12,22.8,20.7,2.1,19.059203820855,0.29981765072647
"247","DCLU","4","DCLU004","DCLU06170",9435,"3","6","DCLU004-6","BFF",3,21.3,19.1,2.2,12.879425410084,0.105877111766857
"248","DCLU","4","DCLU004","DCLU06188",9453,"2","6","DCLU004-6","BFF",3,21.4,20.9,0.5,9.685643672666,0.619473542778854
"249","DCLU","4","DCLU004","DCLU06192",9457,"1","6","DCLU004-6","BFF",1,19.7,19.7,0,199,NA
"250","DCLU","4","DCLU004","DCLU06196",9461,"1","6","DCLU004-6","BFF",3,21,20.3,0.699999999999999,199,0.0215362526920316
"251","DCLU","4","DCLU004","DCLU07210",9475,"1","7","DCLU004-7","BFF",2,21.1,19,2.1,199,0.00478583393156257
"252","DCLU","4","DCLU004","DCLU07214",9479,"2","7","DCLU004-7","BFF",2,21.7,20.3,1.4,21.4546880010155,0.0665855140146439
"253","DCLU","4","DCLU004","DCLU09287",9552,"2","9","DCLU004-9","BFF",6,22.8,20.3,2.5,22.2851413786375,0.107695076249354
"254","DCLU","4","DCLU004","DCLU09294",9559,"1","9","DCLU004-9","BFF",5,20.8,19.4,1.4,199,0.0179468772433596
"255","DCLU","5","DCLU005","DCLU02033",11820,"1","2","DCLU005-2","BFF",2,18.8,17.2,1.6,199,0.00628140703517587
"256","DCLU","5","DCLU005","DCLU02044",11831,"1","2","DCLU005-2","BFF",14,21.3,17.6,3.7,199,0.0190139888632351
